油站名称,油站编码,油品名称,罐号,油品编码,日期,历史销量,当天温度,当天油价,节假日,当时天气
岷江班佑,MD29,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1455,30.8,8634.97,周末,晴
岷江班佑,MD29,92号 车用汽油(ⅥB),2,300874,2023/5/7,543,30.8,9061.73,周末,晴
岷江班佑,MD29,95号 车用汽油(ⅥB),3,300873,2023/5/7,798,30.8,9325.83,周末,晴
岷江班佑,MD29,92号 车用汽油(ⅥB),4,300874,2023/5/7,3109,30.8,9061.73,周末,晴
岷江花湖,MD2A,0号 车用柴油(Ⅵ),1,300863,2023/5/7,5047,29,8634.97,周末,阴
岷江花湖,MD2A,92号 车用汽油(ⅥB),2,300874,2023/5/7,9654,29,9061.73,周末,阴
岷江花湖,MD2A,95号 车用汽油(ⅥB),3,300873,2023/5/7,1741,29,9325.83,周末,阴
岷江花湖,MD2A,0号 车用柴油(Ⅵ),4,300863,2023/5/7,7573,29,8634.97,周末,阴
查理寺加油站,MD2B,92号 车用汽油(ⅥB),1,300874,2023/5/7,3637,24.7,9061.73,周末,小雨
查理寺加油站,MD2B,0号 车用柴油(Ⅵ),2,300863,2023/5/7,726,24.7,8634.97,周末,小雨
查理寺加油站,MD2B,95号 车用汽油(ⅥB),4,300873,2023/5/7,609,24.7,9325.83,周末,小雨
岷江沟口,MD40,92号 车用汽油(ⅥB),1,300874,2023/5/7,2260,22.8,9061.73,周末,晴
岷江沟口,MD40,95号 车用汽油(ⅥB),2,300873,2023/5/7,2181,22.8,9325.83,周末,晴
岷江沟口,MD40,92号 车用汽油(ⅥB),3,300874,2023/5/7,4308,22.8,9061.73,周末,晴
岷江沟口,MD40,0号 车用柴油(Ⅵ),4,300863,2023/5/7,1867,22.8,8634.97,周末,晴
岷江沟口,MD40,0号 车用柴油(Ⅵ),5,300863,2023/5/7,2047,22.8,8634.97,周末,晴
岷江机场,MD41,95号 车用汽油(ⅥB),1,300873,2023/5/7,2674,20.5,9325.83,周末,阴
岷江机场,MD41,92号 车用汽油(ⅥB),2,300874,2023/5/7,4688,20.5,9061.73,周末,阴
岷江机场,MD41,0号 车用柴油(Ⅵ),3,300863,2023/5/7,1600,20.5,8634.97,周末,阴
岷江机场,MD41,92号 车用汽油(ⅥB),4,300874,2023/5/7,1190,20.5,9061.73,周末,阴
岷江安乐,MD42,95号 车用汽油(ⅥB),1,300873,2023/5/7,1685,20.8,9325.83,周末,小雨
岷江安乐,MD42,92号 车用汽油(ⅥB),2,300874,2023/5/7,2110,20.8,9061.73,周末,小雨
岷江安乐,MD42,92号 车用汽油(ⅥB),3,300874,2023/5/7,3034,20.8,9061.73,周末,小雨
岷江安乐,MD42,92号 车用汽油(ⅥB),4,300874,2023/5/7,1519,20.8,9061.73,周末,小雨
岷江安乐,MD42,0号 车用柴油(Ⅵ),6,300863,2023/5/7,2274,20.8,8634.97,周末,小雨
岷江松潘,MD43,0号 车用柴油(Ⅵ),1,300863,2023/5/7,10243,23.4,8634.97,周末,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),2,300874,2023/5/7,9959,23.4,9061.73,周末,晴
岷江松潘,MD43,95号 车用汽油(ⅥB),3,300873,2023/5/7,1859,23.4,9325.83,周末,晴
岷江松潘,MD43,92号 车用汽油(ⅥB),4,300874,2023/5/7,4566,23.4,9061.73,周末,晴
岷江漳扎,MD44,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1290,26,8634.97,周末,小雨
岷江漳扎,MD44,92号 车用汽油(ⅥB),2,300874,2023/5/7,3121,26,9061.73,周末,小雨
岷江漳扎,MD44,95号 车用汽油(ⅥB),3,300873,2023/5/7,1479,26,9325.83,周末,小雨
岷江漳扎,MD44,92号 车用汽油(ⅥB),4,300874,2023/5/7,490,26,9061.73,周末,小雨
岷江双河,MD46,0号 车用柴油(Ⅵ),1,300863,2023/5/7,6514,21.4,8634.97,周末,小雨
岷江双河,MD46,0号 车用柴油(Ⅵ),2,300863,2023/5/7,4148,21.4,8634.97,周末,小雨
岷江双河,MD46,95号 车用汽油(ⅥB),3,300873,2023/5/7,1143,21.4,9325.83,周末,小雨
岷江双河,MD46,92号 车用汽油(ⅥB),4,300874,2023/5/7,4678,21.4,9061.73,周末,小雨
岷江长征,MD47,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1405,28.6,8634.97,周末,阴
岷江长征,MD47,92号 车用汽油(ⅥB),2,300874,2023/5/7,1770,28.6,9061.73,周末,阴
岷江长征,MD47,95号 车用汽油(ⅥB),3,300873,2023/5/7,2200,28.6,9325.83,周末,阴
岷江长征,MD47,92号 车用汽油(ⅥB),4,300874,2023/5/7,1090,28.6,9061.73,周末,阴
岷江黄龙景区,MD48,95号 车用汽油(ⅥB),1,300873,2023/5/7,1473,25.8,9325.83,周末,晴
岷江黄龙景区,MD48,0号 车用柴油(Ⅵ),2,300863,2023/5/7,1756,25.8,8634.97,周末,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),3,300874,2023/5/7,566,25.8,9061.73,周末,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),4,300874,2023/5/7,897,25.8,9061.73,周末,晴
岷江黑河,MD49,0号 车用柴油(Ⅵ),1,300863,2023/5/7,376,21.8,8634.97,周末,小雨
岷江黑河,MD49,0号 车用柴油(Ⅵ),2,300863,2023/5/7,1548,21.8,8634.97,周末,小雨
岷江黑河,MD49,92号 车用汽油(ⅥB),3,300874,2023/5/7,1870,21.8,9061.73,周末,小雨
岷江黑河,MD49,95号 车用汽油(ⅥB),4,300873,2023/5/7,354,21.8,9325.83,周末,小雨
岷江马尔康,MD60,0号 车用柴油(Ⅵ),1,300863,2023/5/7,8260,25.6,8634.97,周末,晴
岷江马尔康,MD60,95号 车用汽油(ⅥB),2,300873,2023/5/7,6312,25.6,9325.83,周末,晴
岷江马尔康,MD60,92号 车用汽油(ⅥB),4,300874,2023/5/7,9681,25.6,9061.73,周末,晴
岷江四姑娘山,MD63,0号 车用柴油(Ⅵ),2,300863,2023/5/7,1946,21.7,8634.97,周末,晴
岷江四姑娘山,MD63,95号 车用汽油(ⅥB),3,300873,2023/5/7,1914,21.7,9325.83,周末,晴
岷江四姑娘山,MD63,92号 车用汽油(ⅥB),4,300874,2023/5/7,5039,21.7,9061.73,周末,晴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),1,300863,2023/5/7,3367,30.7,8634.97,周末,阴
岷江观音桥,MD64,95号 车用汽油(ⅥB),2,300873,2023/5/7,1692,30.7,9325.83,周末,阴
岷江观音桥,MD64,92号 车用汽油(ⅥB),3,300874,2023/5/7,6337,30.7,9061.73,周末,阴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),4,300863,2023/5/7,549,30.7,8634.97,周末,阴
岷江壤塘,MD66,0号 车用柴油(Ⅵ),1,300863,2023/5/7,11154,21,8634.97,周末,阴
岷江壤塘,MD66,95号 车用汽油(ⅥB),2,300873,2023/5/7,3086,21,9325.83,周末,阴
岷江壤塘,MD66,92号 车用汽油(ⅥB),3,300874,2023/5/7,6026,21,9061.73,周末,阴
岷江壤塘,MD66,92号 车用汽油(ⅥB),4,300874,2023/5/7,3827,21,9061.73,周末,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),1,300863,2023/5/7,4532,20.9,8634.97,周末,阴
岷江朱家河坝,MD68,92号 车用汽油(ⅥB),2,300874,2023/5/7,10612,20.9,9061.73,周末,阴
岷江朱家河坝,MD68,95号 车用汽油(ⅥB),3,300873,2023/5/7,4983,20.9,9325.83,周末,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),4,300863,2023/5/7,3764,20.9,8634.97,周末,阴
金哈达,MD6B,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2695,32,8634.97,周末,阴
金哈达,MD6B,0号 车用柴油(Ⅵ),2,300863,2023/5/7,2055,32,8634.97,周末,阴
金哈达,MD6B,92号 车用汽油(ⅥB),3,300874,2023/5/7,1807,32,9061.73,周末,阴
金哈达,MD6B,95号 车用汽油(ⅥB),4,300873,2023/5/7,1557,32,9325.83,周末,阴
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),1,300863,2023/5/7,719,25.5,8634.97,周末,阴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),2,300874,2023/5/7,1216,25.5,9061.73,周末,阴
新四姑娘山,MD6E,95号 车用汽油(ⅥB),3,300873,2023/5/7,3011,25.5,9325.83,周末,阴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),4,300874,2023/5/7,2460,25.5,9061.73,周末,阴
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),5,300863,2023/5/7,0,25.5,8634.97,周末,阴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2422,20.1,8634.97,周末,阴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),2,300863,2023/5/7,6812,20.1,8634.97,周末,阴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),3,300874,2023/5/7,11925,20.1,9061.73,周末,阴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),4,300874,2023/5/7,0,20.1,9061.73,周末,阴
马尔康俄而雅,MD6F,95号 车用汽油(ⅥB),5,300873,2023/5/7,7033,20.1,9325.83,周末,阴
岷江千禧,MD80,0号 车用柴油(Ⅵ),1,300863,2023/5/7,3498,21.8,8634.97,周末,小雨
岷江千禧,MD80,92号 车用汽油(ⅥB),2,300874,2023/5/7,3626,21.8,9061.73,周末,小雨
岷江千禧,MD80,95号 车用汽油(ⅥB),3,300873,2023/5/7,4388,21.8,9325.83,周末,小雨
岷江千禧,MD80,92号 车用汽油(ⅥB),4,300874,2023/5/7,2348,21.8,9061.73,周末,小雨
岷江万里,MD82,95号 车用汽油(ⅥB),2,300873,2023/5/7,2497,26.4,9325.83,周末,阴
岷江万里,MD82,92号 车用汽油(ⅥB),3,300874,2023/5/7,4046,26.4,9061.73,周末,阴
岷江万里,MD82,0号 车用柴油(Ⅵ),4,300863,2023/5/7,490,26.4,8634.97,周末,阴
岷江金山,MD83,92号 车用汽油(ⅥB),1,300874,2023/5/7,1434,21.3,9061.73,周末,小雨
岷江金山,MD83,95号 车用汽油(ⅥB),2,300873,2023/5/7,380,21.3,9325.83,周末,小雨
岷江金山,MD83,0号 车用柴油(Ⅵ),3,300863,2023/5/7,544,21.3,8634.97,周末,小雨
岷江兴桥,MD84,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1686,27.3,8634.97,周末,晴
岷江兴桥,MD84,92号 车用汽油(ⅥB),2,300874,2023/5/7,1686,27.3,9061.73,周末,晴
岷江兴桥,MD84,95号 车用汽油(ⅥB),3,300873,2023/5/7,845,27.3,9325.83,周末,晴
岷江兴桥,MD84,92号 车用汽油(ⅥB),4,300874,2023/5/7,1297,27.3,9061.73,周末,晴
岷江升平,MD85,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1046,27.2,8634.97,周末,小雨
岷江升平,MD85,92号 车用汽油(ⅥB),2,300874,2023/5/7,3259,27.2,9061.73,周末,小雨
岷江升平,MD85,95号 车用汽油(ⅥB),3,300873,2023/5/7,645,27.2,9325.83,周末,小雨
岷江彭北,MD86,92号 车用汽油(ⅥB),1,300874,2023/5/7,9126,31.6,9061.73,周末,晴
岷江彭北,MD86,92号 车用汽油(ⅥB),2,300874,2023/5/7,8250,31.6,9061.73,周末,晴
岷江彭北,MD86,95号 车用汽油(ⅥB),3,300873,2023/5/7,12520,31.6,9325.83,周末,晴
岷江彭北,MD86,0号 车用柴油(Ⅵ),4,300863,2023/5/7,7690,31.6,8634.97,周末,晴
岷江九尺,MD89,95号 车用汽油(ⅥB),1,300873,2023/5/7,2316,28.3,9325.83,周末,小雨
岷江九尺,MD89,92号 车用汽油(ⅥB),2,300874,2023/5/7,988,28.3,9061.73,周末,小雨
岷江九尺,MD89,0号 车用柴油(Ⅵ),3,300863,2023/5/7,2717,28.3,8634.97,周末,小雨
岷江九尺,MD89,92号 车用汽油(ⅥB),4,300874,2023/5/7,5528,28.3,9061.73,周末,小雨
岷江牡丹,MD8B,0号 车用柴油(Ⅵ),1,300863,2023/5/7,5443,31.7,8634.97,周末,晴
岷江牡丹,MD8B,92号 车用汽油(ⅥB),2,300874,2023/5/7,8802,31.7,9061.73,周末,晴
岷江牡丹,MD8B,95号 车用汽油(ⅥB),3,300873,2023/5/7,5838,31.7,9325.83,周末,晴
岷江光辉,MD8C,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1016,29.4,8634.97,周末,晴
岷江光辉,MD8C,92号 车用汽油(ⅥB),2,300874,2023/5/7,1611,29.4,9061.73,周末,晴
岷江光辉,MD8C,95号 车用汽油(ⅥB),3,300873,2023/5/7,569,29.4,9325.83,周末,晴
岷江虎形,MD8D,95号 车用汽油(ⅥB),2,300873,2023/5/7,840,31.9,9325.83,周末,小雨
岷江虎形,MD8D,92号 车用汽油(ⅥB),3,300874,2023/5/7,3156,31.9,9061.73,周末,小雨
岷江虎形,MD8D,0号 车用柴油(Ⅵ),4,300863,2023/5/7,8915,31.9,8634.97,周末,小雨
岷江小鱼洞,MD8E,95号 车用汽油(ⅥB),1,300873,2023/5/7,1922,28.6,9325.83,周末,晴
岷江小鱼洞,MD8E,92号 车用汽油(ⅥB),2,300874,2023/5/7,3971,28.6,9061.73,周末,晴
岷江小鱼洞,MD8E,0号 车用柴油(Ⅵ),3,300863,2023/5/7,332,28.6,8634.97,周末,晴
岷江小鱼洞,MD8E,0号 车用柴油(Ⅵ),4,300863,2023/5/7,651,28.6,8634.97,周末,晴
岷江天益,MD8F,0号 车用柴油(Ⅵ),1,300863,2023/5/7,32701,22.7,8634.97,周末,晴
岷江天益,MD8F,0号 车用柴油(Ⅵ),2,300863,2023/5/7,36009,22.7,8634.97,周末,晴
岷江天益,MD8F,95号 车用汽油(ⅥB),3,300873,2023/5/7,1988,22.7,9325.83,周末,晴
岷江天益,MD8F,92号 车用汽油(ⅥB),4,300874,2023/5/7,4481,22.7,9061.73,周末,晴
岷江金彭,MD8H,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2978,25.8,8634.97,周末,晴
岷江金彭,MD8H,92号 车用汽油(ⅥB),2,300874,2023/5/7,3213,25.8,9061.73,周末,晴
岷江金彭,MD8H,95号 车用汽油(ⅥB),3,300873,2023/5/7,4044,25.8,9325.83,周末,晴
岷江金彭,MD8H,92号 车用汽油(ⅥB),4,300874,2023/5/7,2850,25.8,9061.73,周末,晴
岷江石化一站,MD8J,0号 车用柴油(Ⅵ),1,300863,2023/5/7,23969,29.5,8634.97,周末,阴
岷江石化一站,MD8J,92号 车用汽油(ⅥB),2,300874,2023/5/7,571,29.5,9061.73,周末,阴
岷江石化一站,MD8J,92号 车用汽油(ⅥB),3,300874,2023/5/7,10498,29.5,9061.73,周末,阴
岷江石化一站,MD8J,95号 车用汽油(ⅥB),4,300873,2023/5/7,4823,29.5,9325.83,周末,阴
成绵复线A站,MD8K,92号 车用汽油(ⅥB),1,300874,2023/5/7,2029,23.1,9061.73,周末,晴
成绵复线A站,MD8K,95号 车用汽油(ⅥB),2,300873,2023/5/7,5329,23.1,9325.83,周末,晴
成绵复线A站,MD8K,92号 车用汽油(ⅥB),3,300874,2023/5/7,4464,23.1,9061.73,周末,晴
成绵复线A站,MD8K,0号 车用柴油(Ⅵ),4,300863,2023/5/7,3436,23.1,8634.97,周末,晴
成绵复线A站,MD8K,0号 车用柴油(Ⅵ),5,300863,2023/5/7,4596,23.1,8634.97,周末,晴
成绵复线B站,MD8L,92号 车用汽油(ⅥB),1,300874,2023/5/7,2234,30.2,9061.73,周末,阴
成绵复线B站,MD8L,95号 车用汽油(ⅥB),2,300873,2023/5/7,6725,30.2,9325.83,周末,阴
成绵复线B站,MD8L,92号 车用汽油(ⅥB),3,300874,2023/5/7,5421,30.2,9061.73,周末,阴
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),4,300863,2023/5/7,4669,30.2,8634.97,周末,阴
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),5,300863,2023/5/7,4732,30.2,8634.97,周末,阴
岷江红叶,MDC2,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2361,21.3,8634.97,周末,阴
岷江红叶,MDC2,0号 车用柴油(Ⅵ),2,300863,2023/5/7,0,21.3,8634.97,周末,阴
岷江红叶,MDC2,92号 车用汽油(ⅥB),3,300874,2023/5/7,4241,21.3,9061.73,周末,阴
岷江红叶,MDC2,92号 车用汽油(ⅥB),4,300874,2023/5/7,3011,21.3,9061.73,周末,阴
岷江红叶,MDC2,95号 车用汽油(ⅥB),5,300873,2023/5/7,3189,21.3,9325.83,周末,阴
岷江茂县,MDC3,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1707,26.5,8634.97,周末,小雨
岷江茂县,MDC3,95号 车用汽油(ⅥB),2,300873,2023/5/7,3786,26.5,9325.83,周末,小雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),3,300874,2023/5/7,3081,26.5,9061.73,周末,小雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),4,300874,2023/5/7,3924,26.5,9061.73,周末,小雨
岷江芦花,MDC4,0号 车用柴油(Ⅵ),1,300863,2023/5/7,6034,23,8634.97,周末,小雨
岷江芦花,MDC4,92号 车用汽油(ⅥB),2,300874,2023/5/7,6538,23,9061.73,周末,小雨
岷江芦花,MDC4,95号 车用汽油(ⅥB),3,300873,2023/5/7,1920,23,9325.83,周末,小雨
岷江芦花,MDC4,92号 车用汽油(ⅥB),4,300874,2023/5/7,355,23,9061.73,周末,小雨
岷江卧龙,MDC5,95号 车用汽油(ⅥB),1,300873,2023/5/7,4063,28.9,9325.83,周末,晴
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),2,300863,2023/5/7,4634,28.9,8634.97,周末,晴
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),3,300863,2023/5/7,4363,28.9,8634.97,周末,晴
岷江卧龙,MDC5,92号 车用汽油(ⅥB),4,300874,2023/5/7,6412,28.9,9061.73,周末,晴
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),1,300863,2023/5/7,347,20.5,8634.97,周末,小雨
岷江色尔古,MDC6,92号 车用汽油(ⅥB),2,300874,2023/5/7,1504,20.5,9061.73,周末,小雨
岷江色尔古,MDC6,95号 车用汽油(ⅥB),3,300873,2023/5/7,107,20.5,9325.83,周末,小雨
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),4,300863,2023/5/7,2387,20.5,8634.97,周末,小雨
岷江映秀,MDC8,0号 车用柴油(Ⅵ),1,300863,2023/5/7,3470,25.5,8634.97,周末,晴
岷江映秀,MDC8,0号 车用柴油(Ⅵ),2,300863,2023/5/7,1241,25.5,8634.97,周末,晴
岷江映秀,MDC8,95号 车用汽油(ⅥB),4,300873,2023/5/7,1303,25.5,9325.83,周末,晴
岷江映秀,MDC8,92号 车用汽油(ⅥB),5,300874,2023/5/7,3479,25.5,9061.73,周末,晴
岷江水磨,MDCA,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2098,23,8634.97,周末,晴
岷江水磨,MDCA,92号 车用汽油(ⅥB),2,300874,2023/5/7,3556,23,9061.73,周末,晴
岷江水磨,MDCA,92号 车用汽油(ⅥB),3,300874,2023/5/7,65,23,9061.73,周末,晴
岷江水磨,MDCA,95号 车用汽油(ⅥB),4,300873,2023/5/7,892,23,9325.83,周末,晴
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),1,300874,2023/5/7,1534,27.4,9061.73,周末,阴
岷江郭竹铺,MDCB,95号 车用汽油(ⅥB),2,300873,2023/5/7,4060,27.4,9325.83,周末,阴
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),3,300874,2023/5/7,7185,27.4,9061.73,周末,阴
岷江郭竹铺,MDCB,0号 车用柴油(Ⅵ),4,300863,2023/5/7,21629,27.4,8634.97,周末,阴
岷江三官庙,MDCC,0号 车用柴油(Ⅵ),1,300863,2023/5/7,1798,25.6,8634.97,周末,小雨
岷江三官庙,MDCC,92号 车用汽油(ⅥB),2,300874,2023/5/7,667,25.6,9061.73,周末,小雨
岷江三官庙,MDCC,92号 车用汽油(ⅥB),3,300874,2023/5/7,361,25.6,9061.73,周末,小雨
岷江三官庙,MDCC,95号 车用汽油(ⅥB),4,300873,2023/5/7,211,25.6,9325.83,周末,小雨
岷江羌峰,MDCE,0号 车用柴油(Ⅵ),1,300863,2023/5/7,3877,24.2,8634.97,周末,小雨
岷江羌峰,MDCE,92号 车用汽油(ⅥB),2,300874,2023/5/7,1442,24.2,9061.73,周末,小雨
岷江羌峰,MDCE,95号 车用汽油(ⅥB),3,300873,2023/5/7,422,24.2,9325.83,周末,小雨
岷江木苏,MDCF,92号 车用汽油(ⅥB),1,300874,2023/5/7,1177,20.3,9061.73,周末,小雨
岷江木苏,MDCF,0号 车用柴油(Ⅵ),2,300863,2023/5/7,469,20.3,8634.97,周末,小雨
岷江木苏,MDCF,95号 车用汽油(ⅥB),3,300873,2023/5/7,215,20.3,9325.83,周末,小雨
岷江木苏,MDCF,0号 车用柴油(Ⅵ),4,300863,2023/5/7,496,20.3,8634.97,周末,小雨
岷江南新,MDCG,92号 车用汽油(ⅥB),1,300874,2023/5/7,1783,26.4,9061.73,周末,阴
岷江南新,MDCG,92号 车用汽油(ⅥB),2,300874,2023/5/7,97,26.4,9061.73,周末,阴
岷江南新,MDCG,95号 车用汽油(ⅥB),3,300873,2023/5/7,0,26.4,9325.83,周末,阴
岷江南新,MDCG,0号 车用柴油(Ⅵ),5,300863,2023/5/7,5453,26.4,8634.97,周末,阴
四川销售岷江分公司土门加油站,MDCH,0号 车用柴油(Ⅵ),1,300863,2023/5/7,454,21.2,8634.97,周末,晴
四川销售岷江分公司土门加油站,MDCH,92号 车用汽油(ⅥB),2,300874,2023/5/7,1283,21.2,9061.73,周末,晴
四川销售岷江分公司土门加油站,MDCH,95号 车用汽油(ⅥB),3,300873,2023/5/7,119,21.2,9325.83,周末,晴
岷江汶川桃坪,MDCI,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2195,24.8,8634.97,周末,阴
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),2,300874,2023/5/7,2249,24.8,9061.73,周末,阴
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),3,300874,2023/5/7,3159,24.8,9061.73,周末,阴
岷江汶川桃坪,MDCI,95号 车用汽油(ⅥB),4,300873,2023/5/7,2495,24.8,9325.83,周末,阴
岷江茂州,MDCJ,0号 车用柴油(Ⅵ),1,300863,2023/5/7,3375,22.5,8634.97,周末,阴
岷江茂州,MDCJ,92号 车用汽油(ⅥB),2,300874,2023/5/7,1075,22.5,9061.73,周末,阴
岷江茂州,MDCJ,92号 车用汽油(ⅥB),3,300874,2023/5/7,3051,22.5,9061.73,周末,阴
岷江茂州,MDCJ,95号 车用汽油(ⅥB),4,300873,2023/5/7,2989,22.5,9325.83,周末,阴
绵虒右加油站,MDCL,0号 车用柴油(Ⅵ),1,300863,2023/5/7,2797,21.4,8634.97,周末,小雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),2,300874,2023/5/7,4226,21.4,9061.73,周末,小雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),3,300874,2023/5/7,4022,21.4,9061.73,周末,小雨
绵虒右加油站,MDCL,95号 车用汽油(ⅥB),4,300873,2023/5/7,6812,21.4,9325.83,周末,小雨
岷江李冰,MD02,0号 车用柴油(Ⅵ),1,300863,2023/5/5,2147,30,8634.97,工作日,阴
岷江鱼嘴,MD04,0号 车用柴油(Ⅵ),1,300863,2023/5/5,4500,26.6,8634.97,工作日,阴
岷江鱼嘴,MD04,92号 车用汽油(ⅥB),2,300874,2023/5/5,5054,26.6,9061.73,工作日,阴
岷江鱼嘴,MD04,95号 车用汽油(ⅥB),4,300873,2023/5/5,2504,26.6,9325.83,工作日,阴
岷江青城,MD06,95号 车用汽油(ⅥB),1,300873,2023/5/5,8649,29.9,9325.83,工作日,晴
岷江青城,MD06,92号 车用汽油(ⅥB),2,300874,2023/5/5,7431,29.9,9061.73,工作日,晴
岷江青城,MD06,92号 车用汽油(ⅥB),3,300874,2023/5/5,8677,29.9,9061.73,工作日,晴
岷江青城,MD06,0号 车用柴油(Ⅵ),4,300863,2023/5/5,3233,29.9,8634.97,工作日,晴
岷江向峨,MD08,0号 车用柴油(Ⅵ),1,300863,2023/5/5,122,29.1,8634.97,工作日,小雨
岷江向峨,MD08,92号 车用汽油(ⅥB),2,300874,2023/5/5,1742,29.1,9061.73,工作日,小雨
岷江向峨,MD08,95号 车用汽油(ⅥB),3,300873,2023/5/5,163,29.1,9325.83,工作日,小雨
岷江聚源,MD09,0号 车用柴油(Ⅵ),1,300863,2023/5/5,36519,29.4,8634.97,工作日,阴
岷江聚源,MD09,0号 车用柴油(Ⅵ),2,300863,2023/5/5,45688,29.4,8634.97,工作日,阴
岷江聚源,MD09,92号 车用汽油(ⅥB),3,300874,2023/5/5,2502,29.4,9061.73,工作日,阴
岷江聚源,MD09,95号 车用汽油(ⅥB),4,300873,2023/5/5,3448,29.4,9325.83,工作日,阴
岷江聚源,MD09,92号 车用汽油(ⅥB),5,300874,2023/5/5,6143,29.4,9061.73,工作日,阴
岷江石羊,MD0A,0号 车用柴油(Ⅵ),1,300863,2023/5/5,3488,30.2,8634.97,工作日,晴
岷江石羊,MD0A,92号 车用汽油(ⅥB),2,300874,2023/5/5,5547,30.2,9061.73,工作日,晴
岷江石羊,MD0A,92号 车用汽油(ⅥB),3,300874,2023/5/5,2159,30.2,9061.73,工作日,晴
岷江石羊,MD0A,95号 车用汽油(ⅥB),4,300873,2023/5/5,2141,30.2,9325.83,工作日,晴
岷江经开区,MD0B,0号 车用柴油(Ⅵ),1,300863,2023/5/5,9319,27.9,8634.97,工作日,晴
岷江经开区,MD0B,0号 车用柴油(Ⅵ),2,300863,2023/5/5,4385,27.9,8634.97,工作日,晴
岷江经开区,MD0B,92号 车用汽油(ⅥB),3,300874,2023/5/5,11925,27.9,9061.73,工作日,晴
岷江经开区,MD0B,95号 车用汽油(ⅥB),4,300873,2023/5/5,5642,27.9,9325.83,工作日,晴
岷江滨河,MD0C,92号 车用汽油(ⅥB),1,300874,2023/5/5,4115,31.4,9061.73,工作日,晴
岷江滨河,MD0C,0号 车用柴油(Ⅵ),2,300863,2023/5/5,1134,31.4,8634.97,工作日,晴
岷江滨河,MD0C,95号 车用汽油(ⅥB),3,300873,2023/5/5,8641,31.4,9325.83,工作日,晴
岷江滨河,MD0C,92号 车用汽油(ⅥB),4,300874,2023/5/5,6371,31.4,9061.73,工作日,晴
岷江都江堰,MD0D,92号 车用汽油(ⅥB),1,300874,2023/5/5,5990,26,9061.73,工作日,阴
岷江都江堰,MD0D,95号 车用汽油(ⅥB),2,300873,2023/5/5,5396,26,9325.83,工作日,阴
岷江都江堰,MD0D,92号 车用汽油(ⅥB),3,300874,2023/5/5,3730,26,9061.73,工作日,阴
岷江都江堰,MD0D,95号 车用汽油(ⅥB),4,300873,2023/5/5,3624,26,9325.83,工作日,阴
岷江二王庙,MD0E,0号 车用柴油(Ⅵ),1,300863,2023/5/5,959,25.2,8634.97,工作日,小雨
岷江二王庙,MD0E,92号 车用汽油(ⅥB),2,300874,2023/5/5,6656,25.2,9061.73,工作日,小雨
岷江二王庙,MD0E,95号 车用汽油(ⅥB),3,300873,2023/5/5,7967,25.2,9325.83,工作日,小雨
岷江二王庙,MD0E,92号 车用汽油(ⅥB),4,300874,2023/5/5,5449,25.2,9061.73,工作日,小雨
岷江柳街,MD0G,0号 车用柴油(Ⅵ),1,300863,2023/5/5,1538,22.8,8634.97,工作日,小雨
岷江柳街,MD0G,92号 车用汽油(ⅥB),2,300874,2023/5/5,80,22.8,9061.73,工作日,小雨
