,历史销量,当天温度,当天油价,节假日,当时天气,item_id,sin_day,cos_day,sin_month,cos_month,year,reindexed_id
8321,498.0,33.7,9853.37,工作日,阴,MD88_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,154
8322,698.0,29.6,9853.37,端午,小雨,MD88_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,154
8323,807.0,28.7,9853.37,端午,晴,MD88_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,154
8324,691.0,27.2,9853.37,端午,小雨,MD88_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,154
8325,419.0,32.5,9853.37,工作日,小雨,MD88_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,154
8326,372.0,35.9,9853.37,工作日,阴,MD88_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,154
8327,580.0,37.9,9853.37,工作日,晴,MD88_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,154
8328,479.0,30.1,9853.37,周末,晴,MD88_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,154
8329,533.0,37.3,9853.37,周末,晴,MD88_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,154
8330,455.0,34.2,9853.37,工作日,晴,MD88_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,154
8331,485.0,35.8,9853.37,工作日,晴,MD88_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,154
8332,452.0,35.8,9853.37,工作日,晴,MD88_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,154
8333,431.0,28.4,9853.37,工作日,阴,MD88_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,154
8334,578.0,28.2,9853.37,工作日,阴,MD88_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,154
8335,601.0,33.8,9853.37,周末,中雨,MD88_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,154
8336,347.0,35.6,9853.37,周末,阴,MD88_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,154
8337,432.0,28.9,9853.37,工作日,晴,MD88_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,154
8338,436.0,34.1,9853.37,工作日,晴,MD88_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,154
8339,320.0,30.7,9853.37,工作日,中雨,MD88_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,154
8340,267.0,33.0,9853.37,工作日,阴,MD88_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,154
8341,606.0,37.2,9853.37,工作日,阴,MD88_300873,0.866025404,0.5,1.22e-16,-1.0,2023,154
8342,467.0,38.5,9853.37,周末,小雨,MD88_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,154
8343,389.0,34.2,9853.37,周末,小雨,MD88_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,154
8344,455.0,29.8,9853.37,工作日,中雨,MD88_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,154
8345,528.0,34.7,9853.37,工作日,小雨,MD88_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,154
8346,454.0,28.4,9325.83,工作日,阴,MD88_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,154
8347,329.0,28.0,9325.83,工作日,晴,MD88_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,154
8348,591.0,28.6,9325.83,工作日,小雨,MD88_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,154
8349,550.0,22.0,9325.83,周末,小雨,MD88_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,154
8350,489.0,23.4,9325.83,周末,小雨,MD88_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,154
8351,488.0,26.7,9325.83,工作日,晴,MD88_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,154
8352,340.0,28.3,9325.83,工作日,小雨,MD88_300873,-0.866025404,0.5,0.5,-0.866025404,2023,154
8353,470.0,23.0,9325.83,工作日,阴,MD88_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,154
8354,342.0,21.0,9325.83,工作日,晴,MD88_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,154
8355,372.0,25.2,9325.83,工作日,晴,MD88_300873,-0.994521895,-0.104528463,0.5,-0.866025404,2023,154
8356,874.0,24.4,9325.83,周末,小雨,MD88_300873,-0.951056516,-0.309016994,0.5,-0.866025404,2023,154
8357,431.0,25.2,9325.83,周末,小雨,MD88_300873,-0.866025404,-0.5,0.5,-0.866025404,2023,154
8358,476.0,24.5,9325.83,工作日,晴,MD88_300873,-0.743144825,-0.669130606,0.5,-0.866025404,2023,154
8359,503.0,29.9,9325.83,工作日,阴,MD88_300873,-0.587785252,-0.809016994,0.5,-0.866025404,2023,154
8360,261.0,21.8,9325.83,工作日,阴,MD88_300873,-0.406736643,-0.913545458,0.5,-0.866025404,2023,154
8361,799.0,26.8,9325.83,工作日,阴,MD88_300873,-0.207911691,-0.978147601,0.5,-0.866025404,2023,154
8362,410.0,24.4,9325.83,工作日,阴,MD88_300873,5.67e-16,-1.0,0.5,-0.866025404,2023,154
8363,885.0,27.6,9325.83,周末,晴,MD88_300873,0.207911691,-0.978147601,0.5,-0.866025404,2023,154
8364,421.0,25.8,9325.83,周末,小雨,MD88_300873,0.406736643,-0.913545458,0.5,-0.866025404,2023,154
8365,237.0,24.9,9325.83,工作日,小雨,MD88_300873,0.587785252,-0.809016994,0.5,-0.866025404,2023,154
8366,679.0,25.8,9325.83,工作日,晴,MD88_300873,0.743144825,-0.669130606,0.5,-0.866025404,2023,154
8367,512.0,26.2,9325.83,工作日,晴,MD88_300873,0.866025404,-0.5,0.5,-0.866025404,2023,154
8368,215.0,22.7,9325.83,工作日,小雨,MD88_300873,0.951056516,-0.309016994,0.5,-0.866025404,2023,154
8369,846.0,25.0,9325.83,工作日,阴,MD88_300873,0.994521895,-0.104528463,0.5,-0.866025404,2023,154
8370,1393.0,32.3,9600.4,工作日,晴,MD88_300874,-1.13e-15,1.0,1.22e-16,-1.0,2023,155
8371,1627.0,29.9,9600.4,工作日,中雨,MD88_300874,-0.207911691,0.978147601,1.22e-16,-1.0,2023,155
8372,2072.0,36.8,9600.4,工作日,阴,MD88_300874,-0.406736643,0.913545458,1.22e-16,-1.0,2023,155
8373,1540.0,37.1,9600.4,工作日,小雨,MD88_300874,-0.587785252,0.809016994,1.22e-16,-1.0,2023,155
8374,1445.0,32.7,9600.4,工作日,晴,MD88_300874,-0.743144825,0.669130606,1.22e-16,-1.0,2023,155
8375,2209.0,33.7,9600.4,工作日,阴,MD88_300874,-0.866025404,0.5,1.22e-16,-1.0,2023,155
8376,2048.0,29.6,9600.4,端午,小雨,MD88_300874,-0.951056516,0.309016994,1.22e-16,-1.0,2023,155
8377,2747.0,28.7,9600.4,端午,晴,MD88_300874,-0.994521895,0.104528463,1.22e-16,-1.0,2023,155
8378,2229.0,27.2,9600.4,端午,小雨,MD88_300874,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,155
8379,2537.0,32.5,9600.4,工作日,小雨,MD88_300874,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,155
8380,1896.0,35.9,9600.4,工作日,阴,MD88_300874,-0.866025404,-0.5,1.22e-16,-1.0,2023,155
8381,2101.0,37.9,9600.4,工作日,晴,MD88_300874,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,155
8382,1950.0,30.1,9600.4,周末,晴,MD88_300874,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,155
8383,1664.0,37.3,9600.4,周末,晴,MD88_300874,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,155
8384,1791.0,34.2,9600.4,工作日,晴,MD88_300874,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,155
8385,1877.0,35.8,9600.4,工作日,晴,MD88_300874,5.67e-16,-1.0,1.22e-16,-1.0,2023,155
8386,1779.0,35.8,9600.4,工作日,晴,MD88_300874,0.207911691,-0.978147601,1.22e-16,-1.0,2023,155
8387,1782.0,28.4,9600.4,工作日,阴,MD88_300874,0.406736643,-0.913545458,1.22e-16,-1.0,2023,155
8388,2235.0,28.2,9600.4,工作日,阴,MD88_300874,0.587785252,-0.809016994,1.22e-16,-1.0,2023,155
8389,2422.0,33.8,9600.4,周末,中雨,MD88_300874,0.743144825,-0.669130606,1.22e-16,-1.0,2023,155
8390,1700.0,35.6,9600.4,周末,阴,MD88_300874,0.866025404,-0.5,1.22e-16,-1.0,2023,155
8391,1934.0,28.9,9600.4,工作日,晴,MD88_300874,0.951056516,-0.309016994,1.22e-16,-1.0,2023,155
8392,1277.0,34.1,9600.4,工作日,晴,MD88_300874,0.994521895,-0.104528463,1.22e-16,-1.0,2023,155
8393,1784.0,30.7,9600.4,工作日,中雨,MD88_300874,0.994521895,0.104528463,1.22e-16,-1.0,2023,155
8394,1181.0,33.0,9600.4,工作日,阴,MD88_300874,0.951056516,0.309016994,1.22e-16,-1.0,2023,155
8395,1932.0,37.2,9600.4,工作日,阴,MD88_300874,0.866025404,0.5,1.22e-16,-1.0,2023,155
8396,2074.0,38.5,9600.4,周末,小雨,MD88_300874,0.743144825,0.669130606,1.22e-16,-1.0,2023,155
8397,1693.0,34.2,9600.4,周末,小雨,MD88_300874,0.587785252,0.809016994,1.22e-16,-1.0,2023,155
8398,1552.0,29.8,9600.4,工作日,中雨,MD88_300874,0.406736643,0.913545458,1.22e-16,-1.0,2023,155
8399,1950.0,34.7,9600.4,工作日,小雨,MD88_300874,0.207911691,0.978147601,1.22e-16,-1.0,2023,155
8400,2305.0,28.4,9061.73,工作日,阴,MD88_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,155
8401,1707.0,28.0,9061.73,工作日,晴,MD88_300874,-1.13e-15,1.0,0.5,-0.866025404,2023,155
8402,1879.0,28.6,9061.73,工作日,小雨,MD88_300874,-0.207911691,0.978147601,0.5,-0.866025404,2023,155
8403,1485.0,22.0,9061.73,周末,小雨,MD88_300874,-0.406736643,0.913545458,0.5,-0.866025404,2023,155
8404,1893.0,23.4,9061.73,周末,小雨,MD88_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,155
8405,1773.0,26.7,9061.73,工作日,晴,MD88_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,155
8406,1624.0,28.3,9061.73,工作日,小雨,MD88_300874,-0.866025404,0.5,0.5,-0.866025404,2023,155
8407,1424.0,23.0,9061.73,工作日,阴,MD88_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,155
8408,1805.0,21.0,9061.73,工作日,晴,MD88_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,155
8409,1921.0,25.2,9061.73,工作日,晴,MD88_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,155
8410,2468.0,24.4,9061.73,周末,小雨,MD88_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,155
8411,1502.0,25.2,9061.73,周末,小雨,MD88_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,155
8412,1876.0,24.5,9061.73,工作日,晴,MD88_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,155
8413,1858.0,29.9,9061.73,工作日,阴,MD88_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,155
8414,1816.0,21.8,9061.73,工作日,阴,MD88_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,155
8415,1632.0,26.8,9061.73,工作日,阴,MD88_300874,-0.207911691,-0.978147601,0.5,-0.866025404,2023,155
8416,1772.0,24.4,9061.73,工作日,阴,MD88_300874,5.67e-16,-1.0,0.5,-0.866025404,2023,155
8417,2319.0,27.6,9061.73,周末,晴,MD88_300874,0.207911691,-0.978147601,0.5,-0.866025404,2023,155
8418,1759.0,25.8,9061.73,周末,小雨,MD88_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,155
8419,1511.0,24.9,9061.73,工作日,小雨,MD88_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,155
8420,1821.0,25.8,9061.73,工作日,晴,MD88_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,155
8421,1239.0,26.2,9061.73,工作日,晴,MD88_300874,0.866025404,-0.5,0.5,-0.866025404,2023,155
8422,1519.0,22.7,9061.73,工作日,小雨,MD88_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,155
8423,1441.0,25.0,9061.73,工作日,阴,MD88_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,155
8424,3391.0,37.4,8807.27,工作日,小雨,MD89_300863,-1.13e-15,1.0,1.22e-16,-1.0,2023,156
8425,2417.0,34.7,8807.27,工作日,晴,MD89_300863,-0.207911691,0.978147601,1.22e-16,-1.0,2023,156
8426,2422.0,31.4,8807.27,工作日,中雨,MD89_300863,-0.406736643,0.913545458,1.22e-16,-1.0,2023,156
8427,2160.0,33.6,8807.27,工作日,小雨,MD89_300863,-0.587785252,0.809016994,1.22e-16,-1.0,2023,156
8428,2344.0,33.8,8807.27,工作日,阴,MD89_300863,-0.743144825,0.669130606,1.22e-16,-1.0,2023,156
8429,3160.0,38.0,8807.27,工作日,晴,MD89_300863,-0.866025404,0.5,1.22e-16,-1.0,2023,156
8430,1753.0,38.2,8807.27,端午,晴,MD89_300863,-0.951056516,0.309016994,1.22e-16,-1.0,2023,156
8431,1242.0,30.6,8807.27,端午,中雨,MD89_300863,-0.994521895,0.104528463,1.22e-16,-1.0,2023,156
8432,933.0,34.6,8807.27,端午,阴,MD89_300863,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,156
8433,2418.0,31.8,8807.27,工作日,晴,MD89_300863,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,156
8434,1397.0,31.8,8807.27,工作日,中雨,MD89_300863,-0.866025404,-0.5,1.22e-16,-1.0,2023,156
8435,1790.0,33.9,8807.27,工作日,小雨,MD89_300863,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,156
8436,1640.0,27.2,8807.27,周末,阴,MD89_300863,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,156
8437,2555.0,27.2,8807.27,周末,晴,MD89_300863,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,156
8438,8456.0,28.1,8807.27,工作日,小雨,MD89_300863,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,156
8439,2125.0,31.4,8807.27,工作日,阴,MD89_300863,5.67e-16,-1.0,1.22e-16,-1.0,2023,156
8440,4127.0,29.5,8807.27,工作日,阴,MD89_300863,0.207911691,-0.978147601,1.22e-16,-1.0,2023,156
8441,2326.0,35.9,8807.27,工作日,中雨,MD89_300863,0.406736643,-0.913545458,1.22e-16,-1.0,2023,156
8442,2476.0,35.8,8807.27,工作日,阴,MD89_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,156
8443,2003.0,33.2,8807.27,周末,阴,MD89_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,156
8444,2251.0,30.3,8807.27,周末,小雨,MD89_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,156
8445,2402.0,35.0,8807.27,工作日,中雨,MD89_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,156
8446,2058.0,33.4,8807.27,工作日,晴,MD89_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,156
8447,1732.0,37.1,8807.27,工作日,晴,MD89_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,156
8448,2843.0,31.1,8807.27,工作日,晴,MD89_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,156
8449,2759.0,27.6,8807.27,工作日,晴,MD89_300863,0.866025404,0.5,1.22e-16,-1.0,2023,156
8450,2430.0,33.7,8807.27,周末,晴,MD89_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,156
8451,1851.0,26.5,8807.27,周末,小雨,MD89_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,156
8452,2360.0,31.5,8807.27,工作日,中雨,MD89_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,156
8453,2762.0,36.8,8807.27,工作日,小雨,MD89_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,156
8454,2680.0,22.6,8634.97,工作日,小雨,MD89_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,156
8455,3033.0,32.0,8634.97,工作日,晴,MD89_300863,-1.13e-15,1.0,0.5,-0.866025404,2023,156
8456,2700.0,29.2,8634.97,工作日,小雨,MD89_300863,-0.207911691,0.978147601,0.5,-0.866025404,2023,156
8457,2509.0,22.8,8634.97,周末,阴,MD89_300863,-0.406736643,0.913545458,0.5,-0.866025404,2023,156
8458,2637.0,29.6,8634.97,周末,小雨,MD89_300863,-0.587785252,0.809016994,0.5,-0.866025404,2023,156
8459,3496.0,20.9,8634.97,工作日,阴,MD89_300863,-0.743144825,0.669130606,0.5,-0.866025404,2023,156
8460,3335.0,26.3,8634.97,工作日,小雨,MD89_300863,-0.866025404,0.5,0.5,-0.866025404,2023,156
8461,4299.0,29.8,8634.97,工作日,小雨,MD89_300863,-0.951056516,0.309016994,0.5,-0.866025404,2023,156
8462,2317.0,29.9,8634.97,工作日,晴,MD89_300863,-0.994521895,0.104528463,0.5,-0.866025404,2023,156
8463,2838.0,20.8,8634.97,工作日,小雨,MD89_300863,-0.994521895,-0.104528463,0.5,-0.866025404,2023,156
8464,2094.0,29.0,8634.97,周末,晴,MD89_300863,-0.951056516,-0.309016994,0.5,-0.866025404,2023,156
8465,4943.0,24.4,8634.97,周末,晴,MD89_300863,-0.866025404,-0.5,0.5,-0.866025404,2023,156
8466,3820.0,20.4,8634.97,工作日,阴,MD89_300863,-0.743144825,-0.669130606,0.5,-0.866025404,2023,156
8467,4285.0,30.0,8634.97,工作日,晴,MD89_300863,-0.587785252,-0.809016994,0.5,-0.866025404,2023,156
8468,3342.0,29.2,8634.97,工作日,阴,MD89_300863,-0.406736643,-0.913545458,0.5,-0.866025404,2023,156
8469,4559.0,25.2,8634.97,工作日,阴,MD89_300863,-0.207911691,-0.978147601,0.5,-0.866025404,2023,156
8470,3090.0,28.3,8634.97,工作日,阴,MD89_300863,5.67e-16,-1.0,0.5,-0.866025404,2023,156
8471,3036.0,22.0,8634.97,周末,阴,MD89_300863,0.207911691,-0.978147601,0.5,-0.866025404,2023,156
8472,3601.0,26.1,8634.97,周末,阴,MD89_300863,0.406736643,-0.913545458,0.5,-0.866025404,2023,156
8473,3411.0,22.3,8634.97,工作日,晴,MD89_300863,0.587785252,-0.809016994,0.5,-0.866025404,2023,156
8474,3340.0,27.0,8634.97,工作日,小雨,MD89_300863,0.743144825,-0.669130606,0.5,-0.866025404,2023,156
8475,3134.0,31.6,8634.97,工作日,晴,MD89_300863,0.866025404,-0.5,0.5,-0.866025404,2023,156
8476,3138.0,24.9,8634.97,工作日,晴,MD89_300863,0.951056516,-0.309016994,0.5,-0.866025404,2023,156
8477,2817.0,24.8,8634.97,工作日,晴,MD89_300863,0.994521895,-0.104528463,0.5,-0.866025404,2023,156
8478,2371.0,37.4,9853.37,工作日,小雨,MD89_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,157
8479,3243.0,34.7,9853.37,工作日,晴,MD89_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,157
8480,2616.0,31.4,9853.37,工作日,中雨,MD89_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,157
8481,2174.0,33.6,9853.37,工作日,小雨,MD89_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,157
8482,2040.0,33.8,9853.37,工作日,阴,MD89_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,157
8483,3482.0,38.0,9853.37,工作日,晴,MD89_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,157
8484,2239.0,38.2,9853.37,端午,晴,MD89_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,157
8485,3203.0,30.6,9853.37,端午,中雨,MD89_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,157
8486,3693.0,34.6,9853.37,端午,阴,MD89_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,157
8487,3995.0,31.8,9853.37,工作日,晴,MD89_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,157
8488,2880.0,31.8,9853.37,工作日,中雨,MD89_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,157
8489,2898.0,33.9,9853.37,工作日,小雨,MD89_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,157
8490,2613.0,27.2,9853.37,周末,阴,MD89_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,157
8491,2451.0,27.2,9853.37,周末,晴,MD89_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,157
8492,2474.0,28.1,9853.37,工作日,小雨,MD89_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,157
8493,2888.0,31.4,9853.37,工作日,阴,MD89_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,157
8494,2381.0,29.5,9853.37,工作日,阴,MD89_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,157
8495,3122.0,35.9,9853.37,工作日,中雨,MD89_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,157
8496,2583.0,35.8,9853.37,工作日,阴,MD89_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,157
8497,3395.0,33.2,9853.37,周末,阴,MD89_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,157
8498,2402.0,30.3,9853.37,周末,小雨,MD89_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,157
8499,2306.0,35.0,9853.37,工作日,中雨,MD89_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,157
8500,2686.0,33.4,9853.37,工作日,晴,MD89_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,157
8501,2027.0,37.1,9853.37,工作日,晴,MD89_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,157
8502,2332.0,31.1,9853.37,工作日,晴,MD89_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,157
8503,2913.0,27.6,9853.37,工作日,晴,MD89_300873,0.866025404,0.5,1.22e-16,-1.0,2023,157
8504,3110.0,33.7,9853.37,周末,晴,MD89_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,157
8505,1951.0,26.5,9853.37,周末,小雨,MD89_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,157
8506,2598.0,31.5,9853.37,工作日,中雨,MD89_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,157
8507,2441.0,36.8,9853.37,工作日,小雨,MD89_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,157
8508,3530.0,22.6,9325.83,工作日,小雨,MD89_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,157
8509,2316.0,32.0,9325.83,工作日,晴,MD89_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,157
8510,3047.0,29.2,9325.83,工作日,小雨,MD89_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,157
8511,2831.0,22.8,9325.83,周末,阴,MD89_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,157
8512,3058.0,29.6,9325.83,周末,小雨,MD89_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,157
8513,2093.0,20.9,9325.83,工作日,阴,MD89_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,157
8514,2198.0,26.3,9325.83,工作日,小雨,MD89_300873,-0.866025404,0.5,0.5,-0.866025404,2023,157
8515,2275.0,29.8,9325.83,工作日,小雨,MD89_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,157
8516,2523.0,29.9,9325.83,工作日,晴,MD89_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,157
8517,2504.0,20.8,9325.83,工作日,小雨,MD89_300873,-0.994521895,-0.104528463,0.5,-0.866025404,2023,157
8518,3987.0,29.0,9325.83,周末,晴,MD89_300873,-0.951056516,-0.309016994,0.5,-0.866025404,2023,157
8519,1943.0,24.4,9325.83,周末,晴,MD89_300873,-0.866025404,-0.5,0.5,-0.866025404,2023,157
8520,2425.0,20.4,9325.83,工作日,阴,MD89_300873,-0.743144825,-0.669130606,0.5,-0.866025404,2023,157
8521,2798.0,30.0,9325.83,工作日,晴,MD89_300873,-0.587785252,-0.809016994,0.5,-0.866025404,2023,157
8522,2117.0,29.2,9325.83,工作日,阴,MD89_300873,-0.406736643,-0.913545458,0.5,-0.866025404,2023,157
8523,1904.0,25.2,9325.83,工作日,阴,MD89_300873,-0.207911691,-0.978147601,0.5,-0.866025404,2023,157
8524,2752.0,28.3,9325.83,工作日,阴,MD89_300873,5.67e-16,-1.0,0.5,-0.866025404,2023,157
8525,2553.0,22.0,9325.83,周末,阴,MD89_300873,0.207911691,-0.978147601,0.5,-0.866025404,2023,157
8526,2503.0,26.1,9325.83,周末,阴,MD89_300873,0.406736643,-0.913545458,0.5,-0.866025404,2023,157
8527,1890.0,22.3,9325.83,工作日,晴,MD89_300873,0.587785252,-0.809016994,0.5,-0.866025404,2023,157
8528,2916.0,27.0,9325.83,工作日,小雨,MD89_300873,0.743144825,-0.669130606,0.5,-0.866025404,2023,157
8529,2152.0,31.6,9325.83,工作日,晴,MD89_300873,0.866025404,-0.5,0.5,-0.866025404,2023,157
8530,2590.0,24.9,9325.83,工作日,晴,MD89_300873,0.951056516,-0.309016994,0.5,-0.866025404,2023,157
8531,2572.0,24.8,9325.83,工作日,晴,MD89_300873,0.994521895,-0.104528463,0.5,-0.866025404,2023,157
8532,6311.0,37.4,9600.4,工作日,小雨,MD89_300874,-1.13e-15,1.0,1.22e-16,-1.0,2023,158
8533,7500.0,34.7,9600.4,工作日,晴,MD89_300874,-0.207911691,0.978147601,1.22e-16,-1.0,2023,158
8534,6543.0,31.4,9600.4,工作日,中雨,MD89_300874,-0.406736643,0.913545458,1.22e-16,-1.0,2023,158
8535,6517.0,33.6,9600.4,工作日,小雨,MD89_300874,-0.587785252,0.809016994,1.22e-16,-1.0,2023,158
8536,6068.0,33.8,9600.4,工作日,阴,MD89_300874,-0.743144825,0.669130606,1.22e-16,-1.0,2023,158
8537,7278.0,38.0,9600.4,工作日,晴,MD89_300874,-0.866025404,0.5,1.22e-16,-1.0,2023,158
8538,8267.0,38.2,9600.4,端午,晴,MD89_300874,-0.951056516,0.309016994,1.22e-16,-1.0,2023,158
8539,8572.0,30.6,9600.4,端午,中雨,MD89_300874,-0.994521895,0.104528463,1.22e-16,-1.0,2023,158
8540,8193.0,34.6,9600.4,端午,阴,MD89_300874,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,158
8541,8120.0,31.8,9600.4,工作日,晴,MD89_300874,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,158
8542,6348.0,31.8,9600.4,工作日,中雨,MD89_300874,-0.866025404,-0.5,1.22e-16,-1.0,2023,158
8543,6853.0,33.9,9600.4,工作日,小雨,MD89_300874,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,158
8544,6912.0,27.2,9600.4,周末,阴,MD89_300874,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,158
8545,7137.0,27.2,9600.4,周末,晴,MD89_300874,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,158
8546,6473.0,28.1,9600.4,工作日,小雨,MD89_300874,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,158
8547,6608.0,31.4,9600.4,工作日,阴,MD89_300874,5.67e-16,-1.0,1.22e-16,-1.0,2023,158
8548,5835.0,29.5,9600.4,工作日,阴,MD89_300874,0.207911691,-0.978147601,1.22e-16,-1.0,2023,158
8549,7055.0,35.9,9600.4,工作日,中雨,MD89_300874,0.406736643,-0.913545458,1.22e-16,-1.0,2023,158
8550,7324.0,35.8,9600.4,工作日,阴,MD89_300874,0.587785252,-0.809016994,1.22e-16,-1.0,2023,158
8551,8435.0,33.2,9600.4,周末,阴,MD89_300874,0.743144825,-0.669130606,1.22e-16,-1.0,2023,158
